20200211,2000,0
20200211,2100,0
20200211,2200,0
20200211,2300,0
20200212,1700,0
20200212,1800,0
20200212,1900,0
20200212,2000,0
20200212,2100,0
20200212,2200,0
20200212,2300,0
20200213,1700,0
20200213,1800,0
20200213,1900,0
20200213,2000,0
20200213,2100,0
20200213,2200,0
20200213,2300,0
20200214,1700,0
20200214,1800,0
20200214,1900,0
20200214,2000,0
20200214,2100,0
20200214,2200,0
20200214,2300,0
20200215,1700,0
20200215,1800,0
20200215,1900,0
20200215,2000,0
20200215,2100,0
20200215,2200,0
20200215,2300,0
20200216,1700,0
20200216,1800,0
20200216,1900,0
20200216,2000,0
20200216,2100,0
20200216,2200,0
20200216,2300,0
20200217,1700,0
20200217,1800,0
20200217,1900,0
20200217,2000,0
20200217,2100,0
20200217,2200,0
20200217,2300,0
20200218,1700,0
20200218,1800,0
20200218,1900,0
20200218,2000,0
20200218,2100,0
20200218,2200,0
20200218,2300,0
20200219,1700,0
20200219,1800,0
20200219,1900,0
20200219,2000,0
20200219,2100,0
20200219,2200,0
20200219,2300,0
20200220,1700,0
20200220,1800,0
20200220,1900,0
20200220,2000,0
20200220,2100,0
20200220,2200,0
20200220,2300,0
20200221,1700,0
20200221,1800,0
20200221,1900,0
20200221,2000,0
20200221,2100,0
20200221,2200,0
20200221,2300,0
20200222,1700,0
20200222,1800,0
20200222,1900,0
20200222,2000,0
20200222,2100,0
20200222,2200,0
20200222,2300,0
20200223,1700,0
20200223,1800,0
20200223,1900,0
20200223,2000,0
20200223,2100,0
20200223,2200,0
20200223,2300,0
20200224,1700,0
20200224,1800,0
20200224,1900,0
20200224,2000,0
20200224,2100,0
20200224,2200,0
20200224,2300,0
20200225,1700,0
20200225,1800,0
20200225,1900,0
20200225,2000,0
20200225,2100,0
20200225,2200,0
20200225,2300,0
20200226,1700,0
20200226,1800,0
20200226,1900,0
20200226,2000,0
20200226,2100,0
20200226,2200,0
20200226,2300,0
20200227,1700,0
20200227,1800,0
20200227,1900,0
20200227,2000,0
20200227,2100,0
20200227,2200,0
20200227,2300,0
20200228,1700,0
20200228,1800,0
20200228,1900,0
20200228,2000,0
20200228,2100,0
20200228,2200,0
20200228,2300,0
20200229,1700,0
20200229,1800,0
20200229,1900,0
20200229,2000,0
20200229,2100,0
20200229,2200,0
20200229,2300,0
20200301,1700,0
20200301,1800,0
20200301,1900,0
20200301,2000,0
20200301,2100,0
20200301,2200,0
20200301,2300,0
20200302,1700,0
20200302,1800,0
20200302,1900,0
20200302,2000,0
20200302,2100,0
20200302,2200,0
20200302,2300,0
20200303,1700,0
20200303,1800,0
20200303,1900,0
20200303,2000,0
20200303,2100,0
20200303,2200,0
20200303,2300,0
20200304,1700,0
20200304,1800,0
20200304,1900,0
20200304,2000,0
20200304,2100,0
20200304,2200,0
20200304,2300,0
20200305,1700,0
20200305,1800,0
20200305,1900,0
20200305,2000,0
20200305,2100,0
20200305,2200,0
20200305,2300,0
20200306,1700,0
20200306,1800,0
20200306,1900,0
20200306,2000,0
20200306,2100,0
20200306,2200,0
20200306,2300,0
20200307,1700,0
20200307,1800,0
20200307,1900,0
20200307,2000,0
20200307,2100,0
20200307,2200,0
20200307,2300,0
20200308,1700,0
20200308,1800,0
20200308,1900,0
20200308,2000,0
20200308,2100,0
20200308,2200,0
20200308,2300,0
20200309,1700,0
20200309,1800,0
20200309,1900,0
20200309,2000,0
20200309,2100,0
20200309,2200,0
20200309,2300,0
20200310,1700,0
20200310,1800,0
20200310,1900,0
20200310,2000,0
20200310,2100,0
20200310,2200,0
20200310,2300,0
20200311,1700,0
20200311,1800,0
20200311,1900,0
20200311,2000,0
20200311,2100,0
20200311,2200,0
20200311,2300,0
20200312,1700,0
20200312,1800,0
20200312,1900,0
20200312,2000,0
20200312,2100,0
20200312,2200,0
20200312,2300,0
20200313,1700,0
20200313,1800,0
20200313,1900,0
20200313,2000,0
20200313,2100,0
20200313,2200,0
20200313,2300,0
20200314,1700,0
20200314,1800,0
20200314,1900,0
20200314,2000,0
20200314,2100,0
20200314,2200,0
20200314,2300,0
20200315,1700,0
20200315,1800,0
20200315,1900,0
20200315,2000,0
20200315,2100,0
20200315,2200,0
20200315,2300,0
20200316,1700,0
20200316,1800,0
20200316,1900,0
20200316,2000,0
20200316,2100,0
20200316,2200,0
20200316,2300,0
20200317,1700,0
20200317,1800,0
20200317,1900,0
20200317,2000,0
20200317,2100,0
20200317,2200,0
20200317,2300,0
20200318,1700,0
20200318,1800,0
20200318,1900,0
20200318,2000,0
20200318,2100,0
20200318,2200,0
20200318,2300,0
20200319,1700,0
20200319,1800,0
20200319,1900,0
20200319,2000,0
20200319,2100,0
20200319,2200,0
20200319,2300,0
20200320,1700,0
20200320,1800,0
20200320,1900,0
20200320,2000,0
20200320,2100,0
20200320,2200,0
20200320,2300,0
20200321,1700,0
20200321,1800,0
20200321,1900,0
20200321,2000,0
20200321,2100,0
20200321,2200,0
20200321,2300,0
20200322,1700,0
20200322,1800,0
20200322,1900,0
20200322,2000,0
20200322,2100,0
20200322,2200,0
20200322,2300,0
20200323,1700,0
20200323,1800,0
20200323,1900,0
20200323,2000,0
20200323,2100,0
20200323,2200,0
20200323,2300,0
20200324,1700,0
20200324,1800,0
20200324,1900,0
20200324,2000,0
20200324,2100,0
20200324,2200,0
20200324,2300,0
20200325,1700,0
20200325,1800,0
20200325,1900,0
20200325,2000,0
20200325,2100,0
20200325,2200,0
20200325,2300,0
20200326,1700,0
20200326,1800,0
20200326,1900,0
20200326,2000,0
20200326,2100,0
20200326,2200,0
20200326,2300,0
20200327,1700,0
20200327,1800,0
20200327,1900,0
20200327,2000,0
20200327,2100,0
20200327,2200,0
20200327,2300,0
20200328,1700,0
20200328,1800,0
20200328,1900,0
20200328,2000,0
20200328,2100,0
20200328,2200,0
20200328,2300,0
20200329,1700,0
20200329,1800,0
20200329,1900,0
20200329,2000,0
20200329,2100,0
20200329,2200,0
20200329,2300,0
20200330,1700,0
20200330,1800,0
20200330,1900,0
20200330,2000,0
20200330,2100,0
20200330,2200,0
20200330,2300,0
20200331,1700,0
20200331,1800,0
20200331,1900,0
20200331,2000,0
20200331,2100,0
20200331,2200,0
20200331,2300,0
20200401,1700,0
20200401,1800,0
20200401,1900,0
20200401,2000,0
20200401,2100,0
20200401,2200,0
20200401,2300,0
20200402,1700,0
20200402,1800,0
20200402,1900,0
20200402,2000,0
20200402,2100,0
20200402,2200,0
20200402,2300,0
20200403,1700,0
20200403,1800,0
20200403,1900,0
20200403,2000,0
20200403,2100,0
20200403,2200,0
20200403,2300,0
20200404,1700,0
20200404,1800,0
20200404,1900,0
20200404,2000,0
20200404,2100,0
20200404,2200,0
20200404,2300,0
20200405,1700,0
20200405,1800,0
20200405,1900,0
20200405,2000,0
20200405,2100,0
20200405,2200,0
20200405,2300,0
20200406,1700,0
20200406,1800,0
20200406,1900,0
20200406,2000,0
20200406,2100,0
20200406,2200,0
20200406,2300,0
20200407,1700,0
20200407,1800,0
20200407,1900,0
20200407,2000,0
20200407,2100,0
20200407,2200,0
20200407,2300,0
20200408,1700,0
20200408,1800,0
20200408,1900,0
20200408,2000,0
20200408,2100,0
20200408,2200,0
20200408,2300,0
20200409,1700,0
20200409,1800,0
20200409,1900,0
20200409,2000,0
20200409,2100,0
20200409,2200,0
20200409,2300,0
20200410,1700,0
20200410,1800,0
20200410,1900,0
20200410,2000,0
20200410,2100,0
20200410,2200,0
20200410,2300,0
20200411,1700,0
20200411,1800,0
20200411,1900,0
20200411,2000,0
20200411,2100,0
20200411,2200,0
20200411,2300,0
20200412,1700,0
20200412,1800,0
20200412,1900,0
20200412,2000,0
20200412,2100,0
20200412,2200,0
20200412,2300,0
20200413,1700,0
20200413,1800,0
20200413,1900,0
20200413,2000,0
20200413,2100,0
20200413,2200,0
20200413,2300,0
20200414,1700,0
20200414,1800,0
20200414,1900,0
20200414,2000,0
20200414,2100,0
20200414,2200,0
20200414,2300,0
20200415,1700,0
20200415,1800,0
20200415,1900,0
20200415,2000,0
20200415,2100,0
20200415,2200,0
20200415,2300,0
20200416,1700,0
20200416,1800,0
20200416,1900,0
20200416,2000,0
20200416,2100,0
20200416,2200,0
20200416,2300,0
20200417,1700,0
20200417,1800,0
20200417,1900,0
20200417,2000,0
20200417,2100,0
20200417,2200,0
20200417,2300,0
20200418,1700,0
20200418,1800,0
20200418,1900,0
20200418,2000,0
20200418,2100,0
20200418,2200,0
20200418,2300,0
20200419,1700,0
20200419,1800,0
20200419,1900,0
20200419,2000,0
20200419,2100,0
20200419,2200,0
20200419,2300,0
20200420,1700,0
20200420,1800,0
20200420,1900,0
20200420,2000,0
20200420,2100,0
20200420,2200,0
20200420,2300,0
20200421,1700,0
20200421,1800,0
20200421,1900,0
20200421,2000,0
20200421,2100,0
20200421,2200,0
20200421,2300,0
20200422,1700,0
20200422,1800,0
20200422,1900,0
20200422,2000,0
20200422,2100,0
20200422,2200,0
20200422,2300,0
20200423,1700,0
20200423,1800,0
20200423,1900,0
20200423,2000,0
20200423,2100,0
20200423,2200,0
20200423,2300,0
20200424,1700,0
20200424,1800,0
20200424,1900,0
20200424,2000,0
20200424,2100,0
20200424,2200,0
20200424,2300,0
20200425,1700,0
20200425,1800,0
20200425,1900,0
20200425,2000,0
20200425,2100,0
20200425,2200,0
20200425,2300,0
20200426,1700,0
20200426,1800,0
20200426,1900,0
20200426,2000,0
20200426,2100,0
20200426,2200,0
20200426,2300,0
20200427,1700,0
20200427,1800,0
20200427,1900,0
20200427,2000,0
20200427,2100,0
20200427,2200,0
20200427,2300,0
20200428,1700,0
20200428,1800,0
20200428,1900,0
20200428,2000,0
20200428,2100,0
20200428,2200,0
20200428,2300,0
20200429,1700,0
20200429,1800,0
20200429,1900,0
20200429,2000,0
20200429,2100,0
20200429,2200,0
20200429,2300,0
20200430,1700,0
20200430,1800,0
20200430,1900,0
20200430,2000,0
20200430,2100,0
20200430,2200,0
20200430,2300,0
20200501,1700,0
20200501,1800,0
20200501,1900,0
20200501,2000,0
20200501,2100,0
20200501,2200,0
20200501,2300,0
20200502,1700,0
20200502,1800,0
20200502,1900,0
20200502,2000,0
20200502,2100,0
20200502,2200,0
20200502,2300,0
20200503,1700,0
20200503,1800,0
20200503,1900,0
20200503,2000,0
20200503,2100,0
20200503,2200,0
20200503,2300,0
20200504,1700,0
20200504,1800,0
20200504,1900,0
20200504,2000,0
20200504,2100,0
20200504,2200,0
20200504,2300,0
20200505,1700,0
20200505,1800,0
20200505,1900,0
20200505,2000,0
20200505,2100,0
20200505,2200,0
20200505,2300,0
20200506,1700,0
20200506,1800,0
20200506,1900,0
20200506,2000,0
20200506,2100,0
20200506,2200,0
20200506,2300,0
20200507,1700,0
20200507,1800,0
20200507,1900,0
20200507,2000,0
20200507,2100,0
20200507,2200,0
20200507,2300,0
20200508,1700,0
20200508,1800,0
20200508,1900,0
20200508,2000,0
20200508,2100,0
20200508,2200,0
20200508,2300,0
20200509,1700,0
20200509,1800,0
20200509,1900,0
20200509,2000,0
20200509,2100,0
20200509,2200,0
20200509,2300,0
20200510,1700,0
20200510,1800,0
20200510,1900,0
20200510,2000,0
20200510,2100,0
20200510,2200,0
20200510,2300,0
20200511,1700,0
20200511,1800,0
20200511,1900,0
20200511,2000,0
20200511,2100,0
20200511,2200,0
20200511,2300,0
20200512,1700,0
20200512,1800,0
20200512,1900,0
20200512,2000,0
20200512,2100,0
20200512,2200,0
20200512,2300,0
20200513,1700,0
20200513,1800,0
20200513,1900,0
20200513,2000,0
20200513,2100,0
20200513,2200,0
20200513,2300,0
20200514,1700,0
20200514,1800,0
20200514,1900,0
20200514,2000,0
20200514,2100,0
20200514,2200,0
20200514,2300,0
20200515,1700,0
20200515,1800,0
20200515,1900,0
20200515,2000,0
20200515,2100,0
20200515,2200,0
20200515,2300,0
20200516,1700,0
20200516,1800,0
20200516,1900,0
20200516,2000,0
20200516,2100,0
20200516,2200,0
20200516,2300,0
20200517,1700,0
20200517,1800,0
20200517,1900,0
20200517,2000,0
20200517,2100,0
20200517,2200,0
20200517,2300,0
20200518,1700,0
20200518,1800,0
20200518,1900,0
20200518,2000,0
20200518,2100,0
20200518,2200,0
20200518,2300,0
20200519,1700,0
20200519,1800,0
20200519,1900,0
20200519,2000,0
20200519,2100,0
20200519,2200,0
20200519,2300,0
20200520,1700,0
20200520,1800,0
20200520,1900,0
20200520,2000,0
20200520,2100,0
20200520,2200,0
20200520,2300,0
20200521,1700,0
20200521,1800,0
20200521,1900,0
20200521,2000,0
20200521,2100,0
20200521,2200,0
20200521,2300,0
20200522,1700,0
20200522,1800,0
20200522,1900,0
20200522,2000,0
20200522,2100,0
20200522,2200,0
20200522,2300,0
20200523,1700,0
20200523,1800,0
20200523,1900,0
20200523,2000,0
20200523,2100,0
20200523,2200,0
20200523,2300,0
20200524,1700,0
20200524,1800,0
20200524,1900,0
20200524,2000,0
20200524,2100,0
20200524,2200,0
20200524,2300,0
20200525,1700,0
20200525,1800,0
20200525,1900,0
20200525,2000,0
20200525,2100,0
20200525,2200,0
20200525,2300,0
20200526,1700,0
20200526,1800,0
20200526,1900,0
20200526,2000,0
20200526,2100,0
20200526,2200,0
20200526,2300,0
20200527,1700,0
20200527,1800,0
20200527,1900,0
20200527,2000,0
20200527,2100,0
20200527,2200,0
20200527,2300,0
20200528,1700,0
20200528,1800,0
20200528,1900,0
20200528,2000,0
20200528,2100,0
20200528,2200,0
20200528,2300,0
20200529,1700,0
20200529,1800,0
20200529,1900,0
20200529,2000,0
20200529,2100,0
20200529,2200,0
20200529,2300,0
20200530,1700,0
20200530,1800,0
20200530,1900,0
20200530,2000,0
20200530,2100,0
20200530,2200,0
20200530,2300,0
20200531,1700,0
20200531,1800,0
20200531,1900,0
20200531,2000,0
20200531,2100,0
20200531,2200,0
20200531,2300,0
20200601,1700,0
20200601,1800,0
20200601,1900,0
20200601,2000,0
20200601,2100,0
20200601,2200,0
20200601,2300,0
20200602,1700,0
20200602,1800,0
20200602,1900,0
20200602,2000,0
20200602,2100,0
20200602,2200,0
20200602,2300,0
20200603,1700,0
20200603,1800,0
20200603,1900,0
20200603,2000,0
20200603,2100,0
20200603,2200,0
20200603,2300,0
20200604,1700,0
20200604,1800,0
20200604,1900,0
20200604,2000,0
20200604,2100,0
20200604,2200,0
20200604,2300,0
20200605,1700,0
20200605,1800,0
20200605,1900,0
20200605,2000,0
20200605,2100,0
20200605,2200,0
20200605,2300,0
20200606,1700,0
20200606,1800,0
20200606,1900,0
20200606,2000,0
20200606,2100,0
20200606,2200,0
20200606,2300,0
20200607,1700,0
20200607,1800,0
20200607,1900,0
20200607,2000,0
20200607,2100,0
20200607,2200,0
20200607,2300,0
20200608,1700,0
20200608,1800,0
20200608,1900,0
20200608,2000,0
20200608,2100,0
20200608,2200,0
20200608,2300,0
20200609,1700,0
20200609,1800,0
20200609,1900,0
20200609,2000,0
20200609,2100,0
20200609,2200,0
20200609,2300,0
20200610,1700,0
20200610,1800,0
20200610,1900,0
20200610,2000,0
20200610,2100,0
20200610,2200,0
20200610,2300,0
20200611,1700,0
20200611,1800,0
20200611,1900,0
20200611,2000,0
20200611,2100,0
20200611,2200,0
20200611,2300,0
20200612,1700,0
20200612,1800,0
20200612,1900,0
20200612,2000,0
20200612,2100,0
20200612,2200,0
20200612,2300,0
20200613,1700,0
20200613,1800,0
20200613,1900,0
20200613,2000,0
20200613,2100,0
20200613,2200,0
20200613,2300,0
20200614,1700,0
20200614,1800,0
20200614,1900,0
20200614,2000,0
20200614,2100,0
20200614,2200,0
20200614,2300,0
20200615,1700,0
20200615,1800,0
20200615,1900,0
20200615,2000,0
20200615,2100,0
20200615,2200,0
20200615,2300,0
20200616,1700,0
20200616,1800,0
20200616,1900,0
20200616,2000,0
20200616,2100,0
20200616,2200,0
20200616,2300,0
20200617,1700,0
20200617,1800,0
20200617,1900,0
20200617,2000,0
20200617,2100,0
20200617,2200,0
20200617,2300,0
20200618,1700,0
20200618,1800,0
20200618,1900,0
20200618,2000,0
20200618,2100,0
20200618,2200,0
20200618,2300,0
20200619,1700,0
20200619,1800,0
20200619,1900,0
20200619,2000,0
20200619,2100,0
20200619,2200,0
20200619,2300,0
20200620,1700,0
20200620,1800,0
20200620,1900,0
20200620,2000,0
20200620,2100,0
20200620,2200,0
20200620,2300,0
20200621,1700,0
20200621,1800,0
20200621,1900,0
20200621,2000,0
20200621,2100,0
20200621,2200,0
20200621,2300,0
20200622,1700,0
20200622,1800,0
20200622,1900,0
20200622,2000,0
20200622,2100,0
20200622,2200,0
20200622,2300,0
20200623,1700,0
20200623,1800,0
20200623,1900,0
20200623,2000,0
20200623,2100,0
20200623,2200,0
20200623,2300,0
20200624,1700,0
20200624,1800,0
20200624,1900,0
20200624,2000,0
20200624,2100,0
20200624,2200,0
20200624,2300,0
20200625,1700,0
20200625,1800,0
20200625,1900,0
20200625,2000,0
20200625,2100,0
20200625,2200,0
20200625,2300,0
20200626,1700,0
20200626,1800,0
20200626,1900,0
20200626,2000,0
20200626,2100,0
20200626,2200,0
20200626,2300,0
20200627,1700,0
20200627,1800,0
20200627,1900,0
20200627,2000,0
20200627,2100,0
20200627,2200,0
20200627,2300,0
20200628,1700,0
20200628,1800,0
20200628,1900,0
20200628,2000,0
20200628,2100,0
20200628,2200,0
20200628,2300,0
20200629,1700,0
20200629,1800,0
20200629,1900,0
20200629,2000,0
20200629,2100,0
20200629,2200,0
20200629,2300,0
20200630,1700,0
20200630,1800,0
20200630,1900,0
20200630,2000,0
20200630,2100,0
20200630,2200,0
20200630,2300,0
20200701,1700,0
20200701,1800,0
20200701,1900,0
20200701,2000,0
20200701,2100,0
20200701,2200,0
20200701,2300,0
20200702,1700,0
20200702,1800,0
20200702,1900,0
20200702,2000,0
20200702,2100,0
20200702,2200,0
20200702,2300,0
20200703,1700,0
20200703,1800,0
20200703,1900,0
20200703,2000,0
20200703,2100,0
20200703,2200,0
20200703,2300,0
20200704,1700,0
20200704,1800,0
20200704,1900,0
20200704,2000,0
20200704,2100,0
20200704,2200,0
20200704,2300,0
20200705,1700,0
20200705,1800,0
20200705,1900,0
20200705,2000,0
20200705,2100,0
20200705,2200,0
20200705,2300,0
20200706,1700,0
20200706,1800,0
20200706,1900,0
20200706,2000,0
20200706,2100,0
20200706,2200,0
20200706,2300,0
20200707,1700,0
20200707,1800,0
20200707,1900,0
20200707,2000,0
20200707,2100,0
20200707,2200,0
20200707,2300,0
20200708,1700,0
20200708,1800,0
20200708,1900,0
20200708,2000,0
20200708,2100,0
20200708,2200,0
20200708,2300,0
20200709,1700,0
20200709,1800,0
20200709,1900,0
20200709,2000,0
20200709,2100,0
20200709,2200,0
20200709,2300,0
20200710,1700,0
20200710,1800,0
20200710,1900,0
20200710,2000,0
20200710,2100,0
20200710,2200,0
20200710,2300,0
20200711,1700,0
20200711,1800,0
20200711,1900,0
20200711,2000,0
20200711,2100,0
20200711,2200,0
20200711,2300,0
20200712,1700,0
20200712,1800,0
20200712,1900,0
20200712,2000,0
20200712,2100,0
20200712,2200,0
20200712,2300,0
20200713,1700,0
20200713,1800,0
20200713,1900,0
20200713,2000,0
20200713,2100,0
20200713,2200,0
20200713,2300,0
20200714,1700,0
20200714,1800,0
20200714,1900,0
20200714,2000,0
20200714,2100,0
20200714,2200,0
20200714,2300,0
20200715,1700,0
20200715,1800,0
20200715,1900,0
20200715,2000,0
20200715,2100,0
20200715,2200,0
20200715,2300,0
20200716,1700,0
20200716,1800,0
20200716,1900,0
20200716,2000,0
20200716,2100,0
20200716,2200,0
20200716,2300,0
20200717,1700,0
20200717,1800,0
20200717,1900,0
20200717,2000,0
20200717,2100,0
20200717,2200,0
20200717,2300,0
20200718,1700,0
20200718,1800,0
20200718,1900,0
20200718,2000,0
20200718,2100,0
20200718,2200,0
20200718,2300,0
20200719,1700,0
20200719,1800,0
20200719,1900,0
20200719,2000,0
20200719,2100,0
20200719,2200,0
20200719,2300,0
20200720,1700,0
20200720,1800,0
20200720,1900,0
20200720,2000,0
20200720,2100,0
20200720,2200,0
20200720,2300,0
20200721,1700,0
20200721,1800,0
20200721,1900,0
20200721,2000,0
20200721,2100,0
20200721,2200,0
20200721,2300,0
20200722,1700,0
20200722,1800,0
20200722,1900,0
20200722,2000,0
20200722,2100,0
20200722,2200,0
20200722,2300,0
20200723,1700,0
20200723,1800,0
20200723,1900,0
20200723,2000,0
20200723,2100,0
20200723,2200,0
20200723,2300,0
20200724,1700,0
20200724,1800,0
20200724,1900,0
20200724,2000,0
20200724,2100,0
20200724,2200,0
20200724,2300,0
20200725,1700,0
20200725,1800,0
20200725,1900,0
20200725,2000,0
20200725,2100,0
20200725,2200,0
20200725,2300,0
20200726,1700,0
20200726,1800,0
20200726,1900,0
20200726,2000,0
20200726,2100,0
20200726,2200,0
20200726,2300,0
20200727,1700,0
20200727,1800,0
20200727,1900,0
20200727,2000,0
20200727,2100,0
20200727,2200,0
20200727,2300,0
20200728,1700,0
20200728,1800,0
20200728,1900,0
20200728,2000,0
20200728,2100,0
20200728,2200,0
20200728,2300,0
20200729,1700,0
20200729,1800,0
20200729,1900,0
20200729,2000,0
20200729,2100,0
20200729,2200,0
20200729,2300,0
20200730,1700,0
20200730,1800,0
20200730,1900,0
20200730,2000,0
20200730,2100,0
20200730,2200,0
20200730,2300,0
20200731,1700,0
20200731,1800,0
20200731,1900,0
20200731,2000,0
20200731,2100,0
20200731,2200,0
20200731,2300,0
20200801,1700,0
20200801,1800,0
20200801,1900,0
20200801,2000,0
20200801,2100,0
20200801,2200,0
20200801,2300,0
20200802,1700,0
20200802,1800,0
20200802,1900,0
20200802,2000,0
20200802,2100,0
20200802,2200,0
20200802,2300,0
20200803,1700,0
20200803,1800,0
20200803,1900,0
20200803,2000,0
20200803,2100,0
20200803,2200,0
20200803,2300,0
20200804,1700,0
20200804,1800,0
20200804,1900,0
20200804,2000,0
20200804,2100,0
20200804,2200,0
20200804,2300,0
20200805,1700,0
20200805,1800,0
20200805,1900,0
20200805,2000,0
20200805,2100,0
20200805,2200,0
20200805,2300,0
20200806,1700,0
20200806,1800,0
20200806,1900,0
20200806,2000,0
20200806,2100,0
20200806,2200,0
20200806,2300,0
20200807,1700,0
20200807,1800,0
20200807,1900,0
20200807,2000,0
20200807,2100,0
20200807,2200,0
20200807,2300,0
20200808,1700,0
20200808,1800,0
20200808,1900,0
20200808,2000,0
20200808,2100,0
20200808,2200,0
20200808,2300,0
20200809,1700,0
20200809,1800,0
20200809,1900,0
20200809,2000,0
20200809,2100,0
20200809,2200,0
20200809,2300,0
20200810,1700,0
20200810,1800,0
20200810,1900,0
20200810,2000,0
20200810,2100,0
20200810,2200,0
20200810,2300,0
20200811,1700,0
